Movie_ID,Title,Year,Duration,Language,Country,Content_rating,Imdb_Score,Budget,Gross,Profit,Director_Name
244,Ocean's Twelve,2004,125,English,USA,PG-13,6.4,110000000.0,125531634.0,15531634.0,Steven Soderbergh
245,Mr. & Mrs. Smith,2005,126,English,USA,PG-13,6.5,120000000.0,186336103.0,66336103.0,Doug Liman
246,Insurgent,2015,119,English,USA,PG-13,6.3,110000000.0,129995817.0,19995817.0,Robert Schwentke
247,The Aviator,2004,170,English,USA,PG-13,7.5,110000000.0,102608827.0,-7391173.0,Martin Scorsese
248,Gulliver's Travels,2010,85,English,USA,PG,4.9,112000000.0,42776259.0,-69223741.0,Rob Letterman
249,The Green Hornet,2011,119,English,USA,PG-13,5.8,120000000.0,98780042.0,-21219958.0,Michel Gondry
250,300: Rise of an Empire,2014,102,English,USA,R,6.2,110000000.0,106369117.0,-3630883.0,Noam Murro
251,The Smurfs,2011,103,English,USA,PG,5.5,110000000.0,142614158.0,32614158.0,Raja Gosnell
252,Home on the Range,2004,76,English,USA,PG,5.4,110000000.0,50026353.0,-59973647.0,Will Finn
253,Allegiant,2016,120,English,USA,PG-13,5.8,110000000.0,66002193.0,-43997807.0,Robert Schwentke
254,Real Steel,2011,127,English,USA,PG-13,7.1,110000000.0,85463309.0,-24536691.0,Shawn Levy
255,The Smurfs 2,2013,105,English,USA,PG,5.4,105000000.0,71017784.0,-33982216.0,Raja Gosnell
256,Speed 2: Cruise Control,1997,121,English,USA,PG-13,3.7,160000000.0,48068396.0,-111931604.0,Jan de Bont
257,Ender's Game,2013,114,English,USA,PG-13,6.7,110000000.0,61656849.0,-48343151.0,Gavin Hood
258,Live Free or Die Hard,2007,129,English,USA,PG-13,7.2,110000000.0,134520804.0,24520804.0,Len Wiseman
259,The Lord of the Rings: The Fellowship of the Ring,2001,171,English,New Zealand,PG-13,8.8,93000000.0,313837577.0,220837577.0,Peter Jackson
260,Around the World in 80 Days,2004,120,English,USA,PG,5.8,110000000.0,24004159.0,-85995841.0,Frank Coraci
261,Ali,2001,165,English,USA,R,6.8,107000000.0,58183966.0,-48816034.0,Michael Mann
262,The Cat in the Hat,2003,82,English,USA,PG,3.8,109000000.0,100446895.0,-8553105.0,Bo Welch
263,"I, Robot",2004,115,English,USA,PG-13,7.1,120000000.0,144795350.0,24795350.0,Alex Proyas
264,Kingdom of Heaven,2005,194,English,USA,R,7.2,130000000.0,47396698.0,-82603302.0,Ridley Scott
265,Stuart Little,1999,84,English,Germany,PG,5.9,133000000.0,140015224.0,7015224.0,Rob Minkoff
266,The Princess and the Frog,2009,97,English,USA,G,7.1,105000000.0,104374107.0,-625893.0,Ron Clements
267,The Martian,2015,151,English,USA,PG-13,8.1,108000000.0,228430993.0,120430993.0,Ridley Scott
268,The Island,2005,136,English,USA,PG-13,6.9,126000000.0,35799026.0,-90200974.0,Michael Bay
269,Town & Country,2001,104,English,New Line,R,4.4,90000000.0,6712451.0,-83287549.0,Peter Chelsom
270,Gone in Sixty Seconds,2000,127,English,USA,PG-13,6.5,90000000.0,101643008.0,11643008.0,Dominic Sena
271,Gladiator,2000,171,English,USA,R,8.5,103000000.0,187670866.0,84670866.0,Ridley Scott
272,Minority Report,2002,145,English,USA,PG-13,7.7,102000000.0,132014112.0,30014112.0,Steven Spielberg
273,Harry Potter and the Chamber of Secrets,2002,174,English,UK,PG,7.4,100000000.0,261970615.0,161970615.0,Chris Columbus
274,Casino Royale,2006,144,English,UK,PG-13,8.0,150000000.0,167007184.0,17007184.0,Martin Campbell
275,Planet of the Apes,2001,119,English,USA,PG-13,5.7,100000000.0,180011740.0,80011740.0,Tim Burton
276,Terminator 2: Judgment Day,1991,153,English,USA,R,8.5,102000000.0,204843350.0,102843350.0,James Cameron
277,Public Enemies,2009,140,English,USA,R,7.0,100000000.0,97030725.0,-2969275.0,Michael Mann
278,American Gangster,2007,176,English,USA,R,7.8,100000000.0,130127620.0,30127620.0,Ridley Scott
279,True Lies,1994,141,English,USA,R,7.2,115000000.0,146282411.0,31282411.0,James Cameron
280,The Taking of Pelham 1 2 3,2009,106,English,USA,R,6.4,100000000.0,65452312.0,-34547688.0,Tony Scott
281,Little Fockers,2010,98,English,USA,PG-13,5.5,100000000.0,148383780.0,48383780.0,Paul Weitz
282,The Other Guys,2010,116,English,USA,PG-13,6.7,100000000.0,119219978.0,19219978.0,Adam McKay
283,Eraser,1996,115,English,USA,R,6.1,100000000.0,101228120.0,1228120.0,Chuck Russell
284,Django Unchained,2012,165,English,USA,R,8.5,100000000.0,162804648.0,62804648.0,Quentin Tarantino
285,The Hunchback of Notre Dame,1996,91,English,USA,G,6.9,100000000.0,100117603.0,117603.0,Gary Trousdale
286,The Emperor's New Groove,2000,78,English,USA,G,7.3,100000000.0,89296573.0,-10703427.0,Mark Dindal
287,The Expendables 2,2012,103,English,USA,R,6.7,92000000.0,85017401.0,-6982599.0,Simon West
288,National Treasure,2004,131,English,USA,PG,6.9,100000000.0,173005002.0,73005002.0,Jon Turteltaub
289,Eragon,2006,104,English,USA,PG,5.1,100000000.0,75030163.0,-24969837.0,Stefen Fangmeier
290,Where the Wild Things Are,2009,101,English,Germany,PG,6.8,100000000.0,77222184.0,-22777816.0,Spike Jonze
291,Epic,2013,102,English,USA,PG,6.7,100000000.0,107515297.0,7515297.0,Chris Wedge
292,The Tourist,2010,103,English,USA,PG-13,6.0,100000000.0,67631157.0,-32368843.0,Florian Henckel von Donnersmarck
293,End of Days,1999,121,English,USA,R,5.7,83000000.0,66862068.0,-16137932.0,Peter Hyams
294,Blood Diamond,2006,143,English,Germany,R,8.0,100000000.0,57366262.0,-42633738.0,Edward Zwick
295,The Wolf of Wall Street,2013,240,English,USA,R,8.2,100000000.0,116866727.0,16866727.0,Martin Scorsese
296,Batman Forever,1995,121,English,USA,PG-13,5.4,100000000.0,184031112.0,84031112.0,Joel Schumacher
297,Starship Troopers,1997,129,English,USA,R,7.2,105000000.0,54700065.0,-50299935.0,Paul Verhoeven
298,Cloud Atlas,2012,172,English,Germany,R,7.5,102000000.0,27098580.0,-74901420.0,Tom Tykwer
299,Legend of the Guardians: The Owls of Ga'Hoole,2010,101,English,USA,PG,7.0,80000000.0,55673333.0,-24326667.0,Zack Snyder
300,Catwoman,2004,87,English,USA,PG-13,3.3,100000000.0,40198710.0,-59801290.0,Pitof
301,Hercules,2014,101,English,USA,PG-13,6.0,100000000.0,72660029.0,-27339971.0,Brett Ratner
302,Treasure Planet,2002,95,English,USA,PG,7.1,140000000.0,38120554.0,-101879446.0,Ron Clements
303,Land of the Lost,2009,102,English,USA,PG-13,5.4,100000000.0,49392095.0,-50607905.0,Brad Silberling
304,The Expendables 3,2014,131,English,USA,PG-13,6.1,90000000.0,39292022.0,-50707978.0,Patrick Hughes
305,Point Break,2015,114,English,USA,PG-13,5.3,105000000.0,28772222.0,-76227778.0,Ericson Core
306,Son of the Mask,2005,94,English,USA,PG,2.2,84000000.0,17010646.0,-66989354.0,Lawrence Guterman
307,In the Heart of the Sea,2015,122,English,USA,PG-13,7.0,100000000.0,24985612.0,-75014388.0,Ron Howard
308,The Adventures of Pluto Nash,2002,95,English,USA,PG-13,3.8,100000000.0,4411102.0,-95588898.0,Ron Underwood
309,Green Zone,2010,115,English,France,R,6.9,100000000.0,35024475.0,-64975525.0,Paul Greengrass
310,The Peanuts Movie,2015,88,English,USA,G,7.2,99000000.0,130174897.0,31174897.0,Steve Martino
311,The Spanish Prisoner,1997,110,English,USA,PG,7.3,10000000.0,10200000.0,200000.0,David Mamet
312,The Mummy Returns,2001,130,English,USA,PG-13,6.3,98000000.0,202007640.0,104007640.0,Stephen Sommers
313,Gangs of New York,2002,216,English,USA,R,7.5,100000000.0,77679638.0,-22320362.0,Martin Scorsese
314,The Flowers of War,2011,146,Mandarin,China,R,7.6,94000000.0,9213.0,-93990787.0,Yimou Zhang
315,Surf's Up,2007,85,English,USA,PG,6.8,100000000.0,58867694.0,-41132306.0,Ash Brannon
316,The Stepford Wives,2004,93,English,USA,PG-13,5.2,90000000.0,59475623.0,-30524377.0,Frank Oz
317,Black Hawk Down,2001,152,English,USA,R,7.7,92000000.0,108638745.0,16638745.0,Ridley Scott
318,The Campaign,2012,85,English,USA,R,6.2,95000000.0,86897182.0,-8102818.0,Jay Roach
319,The Fifth Element,1997,126,English,France,PG-13,7.7,93000000.0,63540020.0,-29459980.0,Luc Besson
320,Sex and the City 2,2010,146,English,USA,R,4.3,100000000.0,95328937.0,-4671063.0,Michael Patrick King
321,The Road to El Dorado,2000,89,English,USA,PG,6.9,95000000.0,50802661.0,-44197339.0,Bibo Bergeron
322,Ice Age: Continental Drift,2012,88,English,USA,PG,6.6,95000000.0,161317423.0,66317423.0,Steve Martino
323,Cinderella,2015,105,English,USA,PG,7.0,95000000.0,201148159.0,106148159.0,Kenneth Branagh
324,The Lovely Bones,2009,135,English,USA,PG-13,6.7,65000000.0,43982842.0,-21017158.0,Peter Jackson
325,Finding Nemo,2003,100,English,USA,G,8.2,94000000.0,380838870.0,286838870.0,Andrew Stanton
326,The Lord of the Rings: The Return of the King,2003,192,English,USA,PG-13,8.9,94000000.0,377019252.0,283019252.0,Peter Jackson
327,The Lord of the Rings: The Two Towers,2002,172,English,USA,PG-13,8.7,94000000.0,340478898.0,246478898.0,Peter Jackson
328,Seventh Son,2014,102,English,USA,PG-13,5.5,95000000.0,17176900.0,-77823100.0,Sergey Bodrov
329,Lara Croft: Tomb Raider,2001,100,English,USA,PG-13,5.7,115000000.0,131144183.0,16144183.0,Simon West
330,Transcendence,2014,119,English,UK,PG-13,6.3,100000000.0,23014504.0,-76985496.0,Wally Pfister
331,Jurassic Park III,2001,92,English,USA,PG-13,5.9,93000000.0,181166115.0,88166115.0,Joe Johnston
332,Rise of the Planet of the Apes,2011,105,English,USA,PG-13,7.6,93000000.0,176740650.0,83740650.0,Rupert Wyatt
333,The Spiderwick Chronicles,2008,107,English,USA,PG,6.6,90000000.0,71148699.0,-18851301.0,Mark Waters
334,A Good Day to Die Hard,2013,101,English,USA,R,5.3,92000000.0,67344392.0,-24655608.0,John Moore
335,The Alamo,2004,137,English,USA,PG-13,6.0,107000000.0,22406362.0,-84593638.0,John Lee Hancock
336,The Incredibles,2004,115,English,USA,PG,8.0,92000000.0,261437578.0,169437578.0,Brad Bird
337,Cutthroat Island,1995,124,English,USA,PG-13,5.6,98000000.0,11000000.0,-87000000.0,Renny Harlin
338,Percy Jackson & the Olympians: The Lightning Thief,2010,118,English,UK,PG,5.9,95000000.0,88761720.0,-6238280.0,Chris Columbus
339,Men in Black,1997,98,English,USA,PG-13,7.3,90000000.0,250147615.0,160147615.0,Barry Sonnenfeld
340,Toy Story 2,1999,82,English,USA,G,7.9,90000000.0,245823397.0,155823397.0,John Lasseter
341,Unstoppable,2010,98,English,USA,PG-13,6.8,100000000.0,81557479.0,-18442521.0,Tony Scott
342,Rush Hour 2,2001,90,English,USA,PG-13,6.6,90000000.0,226138454.0,136138454.0,Brett Ratner
343,What Lies Beneath,2000,130,English,USA,PG-13,6.6,100000000.0,155370362.0,55370362.0,Robert Zemeckis
344,Cloudy with a Chance of Meatballs,2009,90,English,USA,PG,7.0,100000000.0,124870275.0,24870275.0,Phil Lord
345,Ice Age: Dawn of the Dinosaurs,2009,94,English,USA,PG,7.0,90000000.0,196573705.0,106573705.0,Carlos Saldanha
346,The Secret Life of Walter Mitty,2013,114,English,USA,PG,7.3,90000000.0,58229120.0,-31770880.0,Ben Stiller
347,Charlie's Angels,2000,94,English,USA,PG-13,5.5,92000000.0,125305545.0,33305545.0,McG
348,The Departed,2006,151,English,USA,R,8.5,90000000.0,132373442.0,42373442.0,Martin Scorsese
349,Mulan,1998,88,English,USA,G,7.5,90000000.0,120618403.0,30618403.0,Tony Bancroft
350,Tropic Thunder,2008,121,English,USA,R,7.0,92000000.0,110416702.0,18416702.0,Ben Stiller
351,The Girl with the Dragon Tattoo,2011,158,English,USA,R,7.8,90000000.0,102515793.0,12515793.0,David Fincher
352,Die Hard with a Vengeance,1995,128,English,USA,R,7.6,90000000.0,100012500.0,10012500.0,John McTiernan
353,Sherlock Holmes,2009,128,English,USA,PG-13,7.6,90000000.0,209019489.0,119019489.0,Guy Ritchie
354,Atlantis: The Lost Empire,2001,95,English,USA,PG,6.8,120000000.0,84037039.0,-35962961.0,Gary Trousdale
355,Alvin and the Chipmunks: The Road Chip,2015,92,English,USA,PG,5.0,90000000.0,85884815.0,-4115185.0,Walt Becker
356,Valkyrie,2008,121,English,USA,PG-13,7.1,75000000.0,83077470.0,8077470.0,Bryan Singer
357,You Don't Mess with the Zohan,2008,113,English,USA,PG-13,5.5,90000000.0,100018837.0,10018837.0,Dennis Dugan
358,Pixels,2015,106,English,USA,PG-13,5.6,88000000.0,78747585.0,-9252415.0,Chris Columbus
359,A.I. Artificial Intelligence,2001,146,English,USA,PG-13,7.1,100000000.0,78616689.0,-21383311.0,Steven Spielberg
360,The Haunted Mansion,2003,88,English,USA,PG,4.9,90000000.0,75817994.0,-14182006.0,Rob Minkoff
361,Contact,1997,150,English,USA,PG,7.4,90000000.0,100853835.0,10853835.0,Robert Zemeckis
362,Hollow Man,2000,119,English,USA,R,5.7,95000000.0,73209340.0,-21790660.0,Paul Verhoeven
363,The Interpreter,2005,128,Aboriginal,UK,PG-13,6.4,80000000.0,72515360.0,-7484640.0,Sydney Pollack
364,Percy Jackson: Sea of Monsters,2013,106,English,USA,PG,5.9,90000000.0,68558662.0,-21441338.0,Thor Freudenthal
365,Lara Croft Tomb Raider: The Cradle of Life,2003,117,English,USA,PG-13,5.5,95000000.0,65653758.0,-29346242.0,Jan de Bont
366,Now You See Me 2,2016,129,English,USA,PG-13,6.9,90000000.0,64685359.0,-25314641.0,Jon M. Chu
367,The Saint,1997,116,English,USA,PG-13,6.2,68000000.0,61355436.0,-6644564.0,Phillip Noyce
368,Spy Game,2001,114,English,Germany,R,7.0,92000000.0,26871.0,-91973129.0,Tony Scott
369,Mission to Mars,2000,114,English,USA,PG,5.6,90000000.0,60874615.0,-29125385.0,Brian De Palma
370,Rio,2011,96,English,USA,G,7.0,90000000.0,143618384.0,53618384.0,Carlos Saldanha
371,Bicentennial Man,1999,132,English,USA,PG,6.8,100000000.0,58220776.0,-41779224.0,Chris Columbus
372,Volcano,1997,104,English,USA,PG-13,5.4,90000000.0,47474112.0,-42525888.0,Mick Jackson
373,The Devil's Own,1997,111,English,USA,R,6.1,86000000.0,42877165.0,-43122835.0,Alan J. Pakula
374,K-19: The Widowmaker,2002,138,English,UK,PG-13,6.7,100000000.0,35168677.0,-64831323.0,Kathryn Bigelow
375,Conan the Barbarian,1982,129,English,USA,R,6.9,20000000.0,37567440.0,17567440.0,John Milius
376,Cinderella Man,2005,144,English,USA,PG-13,8.0,88000000.0,61644321.0,-26355679.0,Ron Howard
377,The Nutcracker in 3D,2010,110,English,UK,PG,4.4,90000000.0,190562.0,-89809438.0,Andrey Konchalovskiy
378,Seabiscuit,2003,140,English,USA,PG-13,7.3,87000000.0,120147445.0,33147445.0,Gary Ross
379,Twister,1996,113,English,USA,PG-13,6.3,92000000.0,241688385.0,149688385.0,Jan de Bont
380,Cast Away,2000,143,English,USA,PG-13,7.7,90000000.0,233630478.0,143630478.0,Robert Zemeckis
381,Happy Feet,2006,108,English,USA,PG,6.5,100000000.0,197992827.0,97992827.0,George Miller
382,The Bourne Supremacy,2004,108,English,USA,PG-13,7.8,75000000.0,176049130.0,101049130.0,Paul Greengrass
383,Air Force One,1997,124,English,USA,R,6.4,85000000.0,172620724.0,87620724.0,Wolfgang Petersen
384,Ocean's Eleven,2001,116,English,USA,PG-13,7.8,85000000.0,183405771.0,98405771.0,Steven Soderbergh
385,The Three Musketeers,2011,110,English,Germany,PG-13,5.8,75000000.0,20315324.0,-54684676.0,Paul W.S. Anderson
386,Hotel Transylvania,2012,91,English,USA,PG,7.1,85000000.0,148313048.0,63313048.0,Genndy Tartakovsky
387,Enchanted,2007,107,English,USA,PG,7.1,85000000.0,127706877.0,42706877.0,Kevin Lima
388,Safe House,2012,115,English,USA,R,6.8,85000000.0,126149655.0,41149655.0,Daniel Espinosa
389,102 Dalmatians,2000,100,English,USA,G,4.8,85000000.0,66941559.0,-18058441.0,Kevin Lima
390,Tower Heist,2011,104,English,USA,PG-13,6.2,75000000.0,78009155.0,3009155.0,Brett Ratner
391,The Holiday,2006,138,English,USA,PG-13,6.9,85000000.0,63224849.0,-21775151.0,Nancy Meyers
392,Enemy of the State,1998,140,English,USA,R,7.3,90000000.0,111544445.0,21544445.0,Tony Scott
393,It's Complicated,2009,120,English,USA,R,6.6,85000000.0,112703470.0,27703470.0,Nancy Meyers
394,Ocean's Thirteen,2007,122,English,USA,PG-13,6.9,85000000.0,117144465.0,32144465.0,Steven Soderbergh
395,Open Season,2006,83,English,USA,PG,6.2,85000000.0,84303558.0,-696442.0,Roger Allers
396,Divergent,2014,139,English,USA,PG-13,6.7,85000000.0,150832203.0,65832203.0,Neil Burger
397,Enemy at the Gates,2001,131,English,USA,R,7.6,68000000.0,51396781.0,-16603219.0,Jean-Jacques Annaud
398,The Rundown,2003,104,English,USA,PG-13,6.7,85000000.0,47592825.0,-37407175.0,Peter Berg
399,Last Action Hero,1993,130,English,USA,PG-13,6.2,70000000.0,50016394.0,-19983606.0,John McTiernan
400,Memoirs of a Geisha,2005,145,English,USA,PG-13,7.3,85000000.0,57010853.0,-27989147.0,Rob Marshall
401,The Fast and the Furious: Tokyo Drift,2006,104,English,USA,PG-13,6.0,85000000.0,62494975.0,-22505025.0,Justin Lin
402,Arthur Christmas,2011,97,English,UK,PG,7.1,100000000.0,46440491.0,-53559509.0,Sarah Smith
403,Meet Joe Black,1998,178,English,USA,PG-13,7.1,90000000.0,44606335.0,-45393665.0,Martin Brest
404,Collateral Damage,2002,108,English,USA,R,5.5,85000000.0,40048332.0,-44951668.0,Andrew Davis
405,Mirror Mirror,2012,106,English,USA,PG,5.6,85000000.0,64933670.0,-20066330.0,Tarsem Singh
406,Scott Pilgrim vs. the World,2010,112,English,USA,PG-13,7.5,60000000.0,31494270.0,-28505730.0,Edgar Wright
407,The Core,2003,135,English,USA,PG-13,5.4,60000000.0,31111260.0,-28888740.0,Jon Amiel
408,Nutty Professor II: The Klumps,2000,109,English,USA,PG-13,4.3,65000000.0,123307945.0,58307945.0,Peter Segal
409,Scooby-Doo,2002,86,English,USA,PG,4.9,84000000.0,153288182.0,69288182.0,Raja Gosnell
410,Dredd,2012,95,English,UK,R,7.1,35000000.0,13401683.0,-21598317.0,Pete Travis
411,Click,2006,107,English,USA,PG-13,6.4,70000000.0,137340146.0,67340146.0,Frank Coraci
412,Cats & Dogs: The Revenge of Kitty Galore,2010,82,English,USA,PG,4.3,85000000.0,43575716.0,-41424284.0,Brad Peyton
413,Jumper,2008,88,English,USA,PG-13,6.1,85000000.0,80170146.0,-4829854.0,Doug Liman
414,Hellboy II: The Golden Army,2008,120,English,USA,PG-13,7.0,85000000.0,75754670.0,-9245330.0,Guillermo del Toro
415,Zodiac,2007,162,English,USA,R,7.7,65000000.0,33048353.0,-31951647.0,David Fincher
416,The 6th Day,2000,123,English,USA,PG-13,5.9,82000000.0,34543701.0,-47456299.0,Roger Spottiswoode
417,Bruce Almighty,2003,101,English,USA,PG-13,6.7,81000000.0,242589580.0,161589580.0,Tom Shadyac
418,The Expendables,2010,113,English,USA,R,6.5,80000000.0,102981571.0,22981571.0,Sylvester Stallone
419,Mission: Impossible,1996,110,English,USA,PG-13,7.1,80000000.0,180965237.0,100965237.0,Brian De Palma
420,The Hunger Games,2012,142,English,USA,PG-13,7.3,78000000.0,407999255.0,329999255.0,Gary Ross
421,The Hangover Part II,2011,102,English,USA,R,6.5,80000000.0,254455986.0,174455986.0,Todd Phillips
422,Batman Returns,1992,126,English,USA,PG-13,7.0,80000000.0,162831698.0,82831698.0,Tim Burton
423,Over the Hedge,2006,83,English,USA,PG,6.8,80000000.0,155019340.0,75019340.0,Tim Johnson
424,Lilo & Stitch,2002,85,English,USA,PG,7.2,80000000.0,145771527.0,65771527.0,Dean DeBlois
425,Deep Impact,1998,120,English,USA,PG-13,6.1,75000000.0,140459099.0,65459099.0,Mimi Leder
426,RED 2,2013,116,English,USA,PG-13,6.7,84000000.0,53215979.0,-30784021.0,Dean Parisot
427,The Longest Yard,2005,113,English,USA,PG-13,6.4,82000000.0,158115031.0,76115031.0,Peter Segal
428,Alvin and the Chipmunks: Chipwrecked,2011,87,English,USA,G,4.4,75000000.0,133103929.0,58103929.0,Mike Mitchell
429,Grown Ups 2,2013,101,English,USA,PG-13,5.4,80000000.0,133668525.0,53668525.0,Dennis Dugan
430,Get Smart,2008,110,English,USA,PG-13,6.5,80000000.0,130313314.0,50313314.0,Peter Segal
431,Something's Gotta Give,2003,128,English,USA,PG-13,6.7,80000000.0,124590960.0,44590960.0,Nancy Meyers
432,Shutter Island,2010,138,English,USA,R,8.1,80000000.0,127968405.0,47968405.0,Martin Scorsese
433,Four Christmases,2008,88,English,Germany,PG-13,5.6,80000000.0,120136047.0,40136047.0,Seth Gordon
434,Robots,2005,91,English,USA,PG,6.3,75000000.0,128200012.0,53200012.0,Chris Wedge
435,Face/Off,1997,138,English,USA,R,7.3,80000000.0,112225777.0,32225777.0,John Woo
436,Bedtime Stories,2008,99,English,USA,PG,6.1,80000000.0,109993847.0,29993847.0,Adam Shankman
437,Road to Perdition,2002,117,English,USA,R,7.7,80000000.0,104054514.0,24054514.0,Sam Mendes
438,Just Go with It,2011,117,English,USA,PG-13,6.4,80000000.0,103028109.0,23028109.0,Dennis Dugan
439,Con Air,1997,123,English,USA,R,6.8,75000000.0,101087161.0,26087161.0,Simon West
440,Eagle Eye,2008,118,English,USA,PG-13,6.6,80000000.0,101111837.0,21111837.0,D.J. Caruso
441,Cold Mountain,2003,154,English,USA,R,7.2,79000000.0,95632614.0,16632614.0,Anthony Minghella
442,The Book of Eli,2010,118,English,USA,R,6.9,80000000.0,94822707.0,14822707.0,Albert Hughes
443,Flubber,1997,90,English,USA,PG,5.2,80000000.0,92969824.0,12969824.0,Les Mayfield
444,The Haunting,1999,113,English,USA,PG-13,4.9,80000000.0,91188905.0,11188905.0,Jan de Bont
445,Space Jam,1996,88,English,USA,PG,6.3,80000000.0,90443603.0,10443603.0,Joe Pytka
446,The Pink Panther,2006,93,English,USA,PG,5.6,65000000.0,82226474.0,17226474.0,Shawn Levy
447,The Day the Earth Stood Still,2008,104,English,USA,PG-13,5.5,80000000.0,79363785.0,-636215.0,Scott Derrickson
